epoch_num,avg_training_loss,avg_validation_loss
702,0.6424565626515283,0.5788976016578141
703,0.6468917808414977,0.581454377907973
704,0.6301067129329393,0.6025262279110355
705,0.6298382514788778,0.5831330947942667
706,0.6240749763117892,0.5974489233710549
707,0.6334204033569053,0.6128755641150307
708,0.6345577535070023,0.6323451116368487
709,0.6315107946042668,0.5828826696305842
710,0.716687713250702,0.6730176539687843
711,0.6570593071572576,0.6528052762671784
712,0.6489720808871002,0.6004122120517117
713,0.6344562492252862,0.5636387225631234
714,0.6325885451870201,0.6033454483205621
715,0.6444314521036024,0.6221204791869317
716,0.6436240976239423,0.631175437590459
717,0.6222520535374871,0.6014560861187381
718,0.6567284943145,0.6821599498495355
719,0.6416549216817933,0.6162076529923018
720,0.6402936620476809,0.6164435923516334
721,0.6387797708128711,0.6046874777420418
722,0.6561963426478112,0.8337199150265514
723,0.6575284018192755,0.668811532167288
724,0.6243813469086164,0.5227480745398915
725,0.6154805613888626,0.543003648519516
726,0.664134400494305,0.5581549679065918
727,0.6282781805521171,0.5250159281117099
728,0.6096356787799314,0.5280967033826388
729,0.5973997608379079,0.5649463465580573
730,0.618408510272885,0.535511706467275
731,0.5958834442091577,0.5597617098918328
732,0.6083010057240358,0.6241222390761743
733,0.6324158614800308,0.6796372657889252
734,0.6274398157626021,0.5810214922978327
735,0.6512532062000693,0.6965641408533483
736,0.6515787441789369,0.6452616373975794
737,0.6131710956861943,0.5261933105392056
738,0.6160662732006591,0.4898184498290082
739,0.6282305144233474,0.5852833702847674
740,0.6222409355787584,0.7967847652368613
741,0.6536556427861437,0.7271929754243864
742,0.628632491459082,0.6544214645465771
743,0.593012327029382,0.5651660601159075
744,0.6768483840389016,0.5609499710006314
745,0.634479644121947,0.7175800195940725
746,0.6364138847515911,0.678115954349091
747,0.6415749920003208,0.6730816189225737
748,0.6358652286323498,0.6642743053136172
749,0.6309242291215023,0.6166611868184764
750,0.6419693347848486,0.6391876023132484
751,0.644289869732327,0.6253193771088874
752,0.6528801580270132,0.4648940698667006
753,0.6574044805985909,0.5021403002572227
754,0.641503056479089,0.5478246714268531
755,0.6281319663112545,0.5396041934723621
756,0.6339472781728812,0.5902830143491705
757,0.6069436771634187,0.5861426016667506
758,0.6462126090938658,0.5719617405137816
759,0.6250036702479835,0.5032855887096245
760,0.619555552579739,0.5756392245526081
761,0.6567534676304567,0.6598140180527747
762,0.677197638779511,0.48812623207385725
763,0.6399505117793136,0.5090278914341559
764,0.6252056821628852,0.5094575039990299
765,0.6112663396346704,0.45557731077387614
766,0.6103253497753617,0.5912522944537076
767,0.6093353523148427,0.815633205683915
768,0.6500469853112726,0.641523065683725
769,0.6042428049040428,0.5241430120451467
770,0.6202449038072871,0.5527692395490367
771,0.6089280770148764,0.5726353701178011
772,0.5930796759364039,0.5303508426759627
773,0.6698328729029047,0.7025115852589374
774,0.6145101001233229,0.5094101710336192
775,0.5864460882581314,0.5814736948146687
776,0.5686080048481629,0.5499063657297121
777,0.62158983213666,0.5252527838403528
778,0.6200919047549922,0.6560290414136607
779,0.6108584201630253,0.5662278391264536
780,0.6152096206759229,0.5949125715069004
781,0.6460397173593081,0.5986733053114031
782,0.6638104548424848,0.8158189362579292
783,0.6683076238190683,0.6842530486467001
784,0.6527836411823466,0.5922661415346853
785,0.6383527401052881,0.5928224212639815
786,0.6492924005161094,0.5224780859230281
787,0.6242405378524174,0.6320908636479945
788,0.6374752726083922,0.715029100438098
789,0.6443462224654207,0.6562704177169533
790,0.6411479158901877,0.6182266052786287
791,0.6440496537420478,0.5962223598173448
792,0.6237152658862836,0.827907180869496
793,0.671025413421937,0.6167741968081548
794,0.6389663585910103,0.5724144978123111
795,0.6315685211876298,0.6110032088273055
796,0.6313590424296293,0.5886949325774933
797,0.6329932394586965,0.6131237628576639
798,0.6395915971861953,0.609413180317912
799,0.6368145101600216,0.6000361442565918
800,0.6338479722723547,0.6039592269417289
801,0.6240205268800995,0.5871479948917468
802,0.6210432604507169,0.5969561809426421
803,0.6294177110548371,0.643510385826751
804,0.6375082619396252,0.6992527400697028
805,0.6487274426736943,0.6385696271916369
806,0.6378173134945054,0.6022348328903838
807,0.6138197263081873,0.5326375098495216
808,0.6146724327846805,0.608925805225239
809,0.6176864898499153,0.6030868354377213
810,0.6096851165647874,0.5799067583117452
811,0.6032358405766666,0.5867632221091877
812,0.6198738485942654,0.5883086056976051
813,0.6170785492585021,0.6146051725307544
814,0.6376373810532651,0.5019921862578892
815,0.6143735523577082,0.5365318774760186
816,0.6086248434620142,0.543405938398588
817,0.6110633768417219,0.5589199403782824
818,0.6047289881441329,0.5599073163279287
819,0.5986000962095486,0.6210339423659799
820,0.5905274719367783,0.5836243860788278
821,0.5858985229774757,0.5539773064893443
822,0.5969613098068,0.5712704718946577
823,0.5868599659130891,0.56478157201847
824,0.6314192036051801,0.5991110426562649
825,0.6194384071562026,0.5458811615313683
826,0.6019912933125905,0.5842538038333813
827,0.6209517667690904,0.6084559709875734
828,0.6479118625322968,0.6350712230155519
829,0.6280282069135599,0.6870991258354454
830,0.625886628068523,0.6279511914386616
831,0.6246601856049206,0.5987856317233372
832,0.6162763403521644,0.5768769308403655
833,0.6318942493862579,0.562108223254864
834,0.6249757938178967,0.5514841694515068
835,0.6219572416794157,0.5558791931692537
836,0.6370065068021232,0.7333623387596824
837,0.6403256457528951,0.6257169325868567
838,0.631827899850445,0.5408628464161933
839,0.6878352875326894,0.5832756115840032
840,0.6151050639005357,0.6167368580411364
841,0.6273860715053706,0.5052264176465414
842,0.6088330247519936,0.4764797185267602
843,0.6202270682211277,0.770904152126579
844,0.640746977814922,0.6805250190354727
845,0.6403375422513047,0.6774865918226175
846,0.6203705708185827,0.6328375585429318
847,0.6420869520416965,0.5111006146127527
848,0.6294659468862736,0.5160005203077009
849,0.6274812334849512,0.5446041193041768
850,0.6362749010692409,0.5399749533279793
851,0.6252677857139951,0.5835139880647192
852,0.6228429296870305,0.5713148377575241
853,0.6223878646338437,0.5709503868243078
854,0.6085573325186603,0.633716464876295
855,0.637533857351468,0.5551492052895206
856,0.6395391071284262,0.7216635642351804
857,0.6453662357948444,0.6444762553368415
858,0.6401254119696435,0.6096070037855135
859,0.6315454620638014,0.6013186732372204
860,0.6170771728327238,0.5617555304840728
861,0.6297950927122132,0.6228379002817861
862,0.6269950740867187,0.6214136193682264
863,0.624782274534673,0.5847677371718667
864,0.6125667992197437,0.6031122124278462
865,0.613405528848553,0.5915239465820206
866,0.6371640749183706,0.6241281812007611
867,0.640968504216936,0.5880430845113901
868,0.6311067403834548,0.5711477636457323
869,0.6234090883422783,0.5868443488241075
870,0.6408019752414142,0.6222335008474497
871,0.6381107797593252,0.608414467814919
872,0.6288486737527964,0.5928089797913612
873,0.6340878920054731,0.6901160957929972
874,0.636536229171871,0.5771948186667649
875,0.6147010186572133,0.6003226683689997
876,0.6485021847265741,0.9215296444359359
877,0.6638056315021754,0.6632946512915872
878,0.632287509205901,0.5567903360286792
879,0.623604276739521,0.634725835356679
880,0.6272645099663436,0.6912255774844777
881,0.6659644142345148,0.700323818446873
882,0.648167232010099,0.6326696247487635
883,0.6447224873083613,0.6202289791373939
884,0.6485857622858914,0.8307739212796404
885,0.661990887736096,0.6677238036702563
886,0.6492380485858453,0.6137624178733025
887,0.617104084771356,0.5628611999791819
888,0.6698800017804271,0.7144282576921103
889,0.6426544720008054,0.6357673948461359
890,0.638762980037265,0.6155873937206668
891,0.6332348811037739,0.5938021982466424
892,0.624436486576811,0.5633093854347309
893,0.6145274915812918,0.5581587467577074
894,0.6089759904661304,0.5899004448543895
895,0.64408432620543,0.5511551201343536
896,0.6303944737822917,0.5861486033959822
897,0.6320870322945669,0.5932940890739015
898,0.6319162713156803,0.5804556237234102
899,0.6087760522041802,0.6184797107756554
900,0.6000260579733191,0.5611264593117721
901,0.6460507637924615,0.6257764713747518
902,0.6391683054559028,0.5993864828056389
903,0.623593408752371,0.5531023734516197
904,0.6313375907179753,0.5439184155914333
905,0.6082675932366176,0.5577305567848099
906,0.6082473626843217,0.5581271200330107
907,0.6128000860596874,0.6051025699068616
908,0.6061999048715765,0.6111637874916717
909,0.6078247006292683,0.5852609935340348
910,0.5967760285477576,0.5341214648076704
911,0.5973065397989603,0.5930377215772242
912,0.6539845030616832,0.5604449996164629
913,0.6400353337511605,0.6365471590648998
914,0.6428267897647102,0.6808153082440783
915,0.6528819800159071,0.6465068017686164
916,0.6507149803049774,0.6220201629025119
917,0.6493668808613292,0.622179604076839
918,0.6475665411095556,0.5994153885574608
919,0.6435254706276787,0.6188431999066493
920,0.6400093510562989,0.6013909686695446
921,0.6277464844562382,0.5941651150896833
922,0.6124439248332275,0.6510168801654469
923,0.6260383580937802,0.5981605640658132
924,0.6321589347756927,0.645798716094944
925,0.6355249711024907,0.6202123390211092
926,0.6252047282678118,0.6023023687042557
927,0.6051693329104673,0.5637109798568112
928,0.6418503667469379,0.4357783225449649
929,0.6240537839171318,0.5053072515484336
930,0.6067265504672215,0.5009284663450467
931,0.5911382456620535,0.48802060743311904
932,0.5945038033120431,0.4995527400837078
933,0.6101294168719541,0.5133557657261828
934,0.6013324347543122,0.5027015350915335
935,0.7597046148629832,0.5163883266749082
936,0.6416392047464111,0.5365678236617909
937,0.6368995757750519,0.5607866073821808
938,0.63505217867133,0.5733972421059241
939,0.631529216339559,0.586183106565809
940,0.6259760345941697,0.5787413574598886
941,0.6217288627300731,0.5941790113082299
942,0.6268861618306905,0.6361311582418588
943,0.6214320660373309,0.5848597154750691
944,0.595836018706545,0.5841278669300612
945,0.6376779838108723,0.7159755434189643
946,0.6246513277660178,0.6150941373584987
947,0.6024752983340516,0.571313282409748
948,0.6098817081363112,0.5804536899069807
949,0.6039319031032518,0.5844740857194354
950,0.5997306928222572,0.5861826545291847
951,0.581201895151609,0.5668456216792127
952,0.6473153750837584,0.7218364227068174
953,0.6533638936501968,0.670460460486112
954,0.6439126280354865,0.5979560555278004
955,0.6573224229577154,0.49258832227100025
956,0.620730845207049,0.5406250186733432
957,0.6207483883257267,0.5715063818684825
958,0.6193910357392871,0.5715368112900874
959,0.6178432623545325,0.5907829728993502
960,0.6163198780866317,0.5962168036640941
961,0.6009602563616673,0.5866380871592701
962,0.5980011447712235,0.5619145763087106
963,0.5959173783843897,0.5837012454346343
964,0.5916646290708463,0.589023213078092
965,0.6002368595865031,0.6000607338818637
966,0.626872609132602,0.6214213192046105
967,0.6397301555415722,0.5976284613142481
968,0.6280689760490702,0.5928609116927727
969,0.6067970644544678,0.5787411911504252
970,0.6332582932563469,0.7855010682886298
971,0.6357259161678365,0.5991653912550919
972,0.6300074511840015,0.596274505962025
973,0.608498156659397,0.5620765029550432
974,0.6190079056186439,0.5327290077726324
975,0.6220370268380202,0.5521248745751548
976,0.619250375179597,0.4785885289832429
977,0.6099816368685825,0.5886889550235722
978,0.6381693909933531,0.6017211592280781
979,0.6369291417392673,0.7845852570933896
980,0.663966189858354,0.6716772713861265
981,0.6610642224182326,0.6528559473011043
982,0.6541454431451393,0.6064068374933896
983,0.646476063095494,0.6081802503212349
984,0.6442343297563957,0.5858994247196437
985,0.6330196059780353,0.5961485771866112
986,0.6168101817001526,0.5934865795649015
987,0.6099970583562496,0.664917324389611
988,0.7004866232842567,0.512083165503882
989,0.6670153119681795,0.6397488629901326
990,0.6522856365015478,0.6261685107137773
991,0.6482638777038197,0.6271304088038998
992,0.6451601512638147,0.6208013950527965
993,0.6413114718448973,0.6151593540098284
994,0.6240937392652768,0.5751327726390812
995,0.6545988927652809,0.6757238282190337
996,0.6552182484556124,0.6330015063285828
997,0.6509034530616099,0.6174595489368572
998,0.6383819719891487,0.6190201669306188
999,0.6627124514844684,0.7760874224709464
